"","AR1","VAR1","VAR3","t1","t7","f1","f7"
"12/1/1970",-2.05404512682281,-1.88621970654597,-2.0767595558761,-2.56192600849071,-1.58543589140102,-1.99497976436756,-1.74879274423633
"3/1/1971",2.12920665253044,0.522443603519873,1.25523655814495,2.11799053434006,2.30789073012598,1.9531120684117,2.37406356715234
"6/1/1971",-0.565471347674995,-1.3936179508768,-2.31376145106689,-0.0568821753527199,-1.2682314165643,-0.304387084733554,-0.717308538749614
"9/1/1971",-0.140375179457173,-0.594658874172295,-2.87464172537217,-0.173848261192957,-0.166582381756429,-0.356745360749252,-0.508978938347481
"12/1/1971",-0.736492538979378,-0.48839354648804,-1.24081272772123,-0.359058295410295,-0.74335422911693,-0.40221705029972,-0.82214415909638
"3/1/1972",0.909917908200721,0.849218347508808,0.245651276485072,1.26301455505261,0.903547535684201,0.61810036326985,0.943650632909004
"6/1/1972",1.26005095820499,0.177716603576568,0.861046297512368,1.84783740773644,1.03132507834102,1.69611908928028,1.46168670927257
"9/1/1972",-0.133222312275104,-0.44655408713668,-0.763157704565633,-0.914469109574503,-0.367731464791971,-0.409030099826818,-0.346082935158423
"12/1/1972",0.672596795515318,-0.0588410352978661,0.0891805959526062,0.356528640369919,0.874391241049943,0.809233650579785,0.512125517757908
"3/1/1973",1.4234230997656,0.260598660728583,0.289090454981434,0.574246412067892,0.589101547416819,0.952632544641146,0.911515071207551
"6/1/1973",-0.05713736262726,-1.4581620480801,-1.81858142474174,0.475309107037245,0.166948186184048,0.148016304321059,-0.251782665464216
"9/1/1973",-1.57337757653308,-2.96966148312096,-2.78267331251168,-1.1920640819265,-1.65216612466836,-1.53048283594582,-1.77213013031068
"12/1/1973",0.0388157673832502,0.0390858752578574,1.27394644475294,-0.456692335743701,0.974929990176865,-0.00961372843343911,0.687528993428648
"3/1/1974",-1.87095741780186,-2.07362150297523,-1.01549922451812,-1.41369590701237,-1.10980946634908,-1.87097333108118,-1.43662740672803
"6/1/1974",-0.615080235362714,-1.18218454239928,0.0529121608763327,-0.309275910091009,0.249310037843764,-0.781885914736022,0.143362779015677
"9/1/1974",-1.84805824491178,-0.934975836128865,-0.537717104328917,-1.40481971712692,-0.956180516692896,-1.44537192452394,-0.967035652673724
"12/1/1974",-1.10355115514778,0.106048860441071,1.10120448700386,-1.79743004198348,-0.31949681146621,-1.15891597080741,-0.167683301289061
"3/1/1975",-1.93119229936906,-1.77521064059612,-0.398602462285813,-1.54445473000298,-1.1240652266719,-1.54244327807434,-1.07396170919994
"6/1/1975",0.249778333250714,-0.658706536655586,0.135760125654768,0.473170402469079,-1.21044204966835,0.0570785039337858,0.752810690364406
"9/1/1975",0.86430261394609,0.587041939422915,1.284770205243,1.44538244821636,0.789984438145527,1.71971798536777,1.22692735506009
"12/1/1975",0.301435697947008,1.04390284632284,0.528579304136586,-0.0289380714632665,0.157495847765312,0.212132793392082,0.337705099067119
"3/1/1976",1.26489658408921,1.73137253213934,1.25752564856132,0.875106526521226,1.14076193924904,1.00704993275932,1.14184921839897
"6/1/1976",-0.449600910610763,-0.500806273347978,-0.661302499955073,-0.691429871768541,-0.53140445650821,-0.751482006925852,-0.846614776647668
"9/1/1976",-0.33239768289551,-0.696468918767939,-0.36564279937783,-0.838011913599348,-0.527475799387871,-0.768291846299935,-0.708962215895453
"12/1/1976",-0.116334916894474,-0.515207793780097,-0.725197533253351,-0.520325661414316,-1.15791758133224,-0.207936228339802,-0.312244276261517
"3/1/1977",0.308876155708322,-0.197735174070395,-0.0334832722407115,0.326441022126985,-0.437447493108439,0.316586893514948,0.0332280202659261
"6/1/1977",0.980964321300855,0.346838982730123,0.640114765152844,1.40810261273157,0.222882925832309,1.13168481529572,0.783653622620507
"9/1/1977",0.68034855796171,0.461382021309503,0.0453043576889118,-0.153628706886967,0.0682668853494319,0.461360252617684,0.483991485762231
"12/1/1977",-1.11275645883455,-1.13986583267852,-1.25662458876543,-1.3404260157268,-1.67542810190557,-1.3485075877398,-1.21243367345085
"3/1/1978",-0.430094462566401,-0.783089175703523,-1.09681616785534,-1.62485511832664,-0.484051844238145,-0.946838911136221,-0.524014756825971
"6/1/1978",3.06470951971293,3.00297596136174,2.89358735638806,3.80083860487473,4.0377812101868,3.23791858052753,3.3557222947221
"9/1/1978",-0.443617753377417,0.194962643829138,-0.43404219134901,-0.828347865572632,0.602553574907552,0.0131615280839726,-0.165114813141305
"12/1/1978",0.379109002767703,0.436123476331357,0.396334393802274,0.34545898697396,0.733335422090433,0.395878423611285,0.660514208231509
"3/1/1979",-0.841286153963542,-0.0923420187927236,1.11451889060641,-0.855345511378229,0.461827754085347,-1.10994066588047,-0.24645950345527
"6/1/1979",-0.730620727038864,-0.309827165475724,-0.407794804745491,-1.50307000877436,0.35047465163842,-0.960937857600413,-0.134061799774671
"9/1/1979",-0.068543951843418,-0.0119745602268019,0.311209661352989,-0.0497597312906132,0.959466699667173,-0.0471892524346617,0.575660424182802
"12/1/1979",-0.658604517043565,-0.0510976038951935,-0.202708634127951,-1.71007999024169,0.398136930305476,-0.780740598305906,-0.183851745118939
"3/1/1980",-0.508376620059596,1.29954648433597,0.472429483629195,-0.853187329462965,0.436038509542495,-0.65601784472955,0.0529837430984123
"6/1/1980",-2.88457770730862,-1.56076623678775,-0.455980290014148,-3.91678248577757,-1.96620513720722,-2.97995841995329,-2.42261534508677
"9/1/1980",-0.458702054086908,0.57176517341458,0.638791745608786,-0.852040377810455,0.0910790355871502,-0.924266580069286,0.173873242381602
"12/1/1980",1.18946279310065,1.01992421800617,2.37427513544622,0.796882680426161,2.06979181174065,1.32755795066154,1.55081088495009
"3/1/1981",0.888923542550505,2.98318095117195,0.941629054263735,0.834466344628346,2.0553592562576,0.901624418218805,1.37963790339168
"6/1/1981",-1.84900798500796,-0.0925651722767444,-0.819929621245753,-2.3491065165404,-1.59518884331845,-2.15972103905076,-1.35876365196469
"9/1/1981",0.602106948887895,0.922110386416904,-0.121787671532678,-0.625300634342456,0.52064318464779,-0.0406686820681728,0.629599766808948
"12/1/1981",-2.0261699693848,-0.103583096937721,-1.7420534457611,-2.53850494932641,-0.536719330134307,-2.29314227377091,-1.57719567502619
"3/1/1982",-2.10527187724158,-2.31399194350755,-2.76920791377439,-3.06071698920543,-2.8630062945365,-2.59136709883062,-2.22281287639323
"6/1/1982",0.101387042457555,-0.318730482089287,-0.723434538337062,-0.582510797306781,-0.100224291162372,0.171256359534274,-0.161550447823261
"9/1/1982",-1.13902399596858,-0.426871281457917,-1.96974748307018,-0.221664484181041,0.00523556469677405,-0.919247351611638,-0.809627876518572
"12/1/1982",-0.534413284167907,-0.441349689498974,-0.820701859437721,0.215358696190072,0.427205556752478,-0.428395700097269,-0.220113772978838
"3/1/1983",0.669160365244932,-1.18496619128917,-0.979569220950542,0.313403604727101,0.548998719721866,0.691530886944559,0.395623699292164
"6/1/1983",1.357810360463,0.830022745186879,-1.05369843649014,2.43756494310117,1.38336510504703,1.44352453790119,1.40281981006854
"9/1/1983",0.864867321373973,0.595474972867348,0.0945326101486863,0.6620253810991,0.939219045966098,0.708988777720885,0.595969153298012
"12/1/1983",0.987850042684304,1.13513313787073,0.357931084117791,1.44125147422232,1.21190632808092,0.756772637986441,0.815000325667355
"3/1/1984",0.814919844281837,1.18211332221846,0.932574516766312,1.21197963336109,1.00471499219538,0.768112967181029,0.625279079391087
"6/1/1984",0.600434411384344,1.09924807687324,1.04652800341404,0.917669805289367,-0.36358692245351,0.471561667454557,0.387142107005542
"9/1/1984",-0.120010685119856,0.24841613685209,0.471785171757026,0.64972667104926,-0.0450925503035463,0.0225952139873027,-0.149788728154709
"12/1/1984",-0.075929848459444,0.364593574768516,0.31769573010685,-0.356360027647592,-0.185793890590692,-0.188991310826105,-0.109104366650291
"3/1/1985",0.10778560588274,0.180053627116371,0.453168742700667,-0.168549314846591,-1.09633679017648,0.196398390070525,-0.204397579866589
"6/1/1985",-0.0178297138660143,-0.610768296534181,-0.196596319468212,1.25977145740631,-0.357681856963673,0.0829562752893985,-0.369606222434566
"9/1/1985",0.650492995599065,0.16751649577654,-0.0739830322876942,0.703631715810931,-0.265099575105431,0.507077082606384,0.086532580202068
"12/1/1985",-0.296328263267799,-0.994137678828028,-0.516748379848977,-1.19586251592424,-0.473780756375284,-0.50008131449889,-0.735882059509072
"3/1/1986",0.0865062095249379,-0.394781964602483,-1.38499586253657,-0.201079830473852,-0.839760447079671,-0.258331033455029,-0.357078779650357
"6/1/1986",-0.443267837517992,-0.992440012863232,-1.54526347374513,0.241393679318362,-1.98475827196163,-0.626659317727732,-0.868258737285499
"9/1/1986",0.18373506082469,-1.26057574047725,-0.279253432489318,-0.656715022289882,-1.2226459179865,-0.165416126148164,-0.308340738663662
"12/1/1986",-0.359839376536371,-1.26695061969946,-1.47704362231427,-0.30969091835737,-0.304329059453431,-0.0856505296915495,-0.529586563174067
"3/1/1987",-0.0478160356195348,-0.879637416687975,-1.67571664127977,-0.818171738650904,-0.0817753028362841,-0.325609283397578,-0.577399778146674
"6/1/1987",0.236577978926001,-0.486460021019001,-1.08989772138974,0.782404794631027,-1.20995977072061,0.639356053478239,-0.113569152634178
"9/1/1987",-0.0568439893641143,-0.118340182526111,-0.419452667658228,-0.645196862373198,-1.32816140266103,-0.178979463873653,-0.369772316751434
"12/1/1987",0.843752649103086,0.939365915210812,0.309753691495048,0.928972915707184,0.891989185455131,0.834423811395469,1.11614964075904
"3/1/1988",-0.567364781092579,0.155325019916233,0.972201527425145,-0.757343735255662,-1.06078634435729,-0.553344127224526,-0.313997553042778
"6/1/1988",0.520625078565667,0.478958646354502,-0.307573407343885,0.181352544002225,0.714864798540228,0.347767188141856,0.35440398349785
"9/1/1988",-0.398794673691107,-0.329571225878379,-0.0643875107504015,0.0545435977159849,-0.429801643492813,-0.334763143806418,-0.514935383245395
"12/1/1988",0.520877934032699,0.625208117926725,0.349191854281101,-0.165134798096113,0.270245385542836,0.212367753164818,0.368154303263807
"3/1/1989",0.0277354109365644,0.388597339507967,0.285258711002365,-0.206910646331972,-0.0515178651492558,0.249755068906319,0.129613044289443
"6/1/1989",-0.15289301209281,0.239275849646889,0.0614996572236403,-0.0223303933860584,-0.299698095801319,-0.388374195700596,0.00450035189653253
"9/1/1989",-0.115502714584297,0.430989067083425,0.213556282951077,-0.741746103235156,-0.294841477198563,-0.129323148752828,0.305937495394667
"12/1/1989",-0.653184064247364,-0.522693342566225,-0.351062098467744,-0.135334915997602,-0.814097373559633,-0.935358747963848,-0.453540799260424
"3/1/1990",0.374153161881057,0.55376770297051,0.227794289025119,0.767928132078452,-0.213311952348732,0.264393203860945,0.379453469746682
"6/1/1990",-0.566034935214884,-0.027925443411333,-0.416148054285793,-0.847664614237512,-0.585613682510052,-0.389025218363465,-0.453384852578013
"9/1/1990",-0.690738288058379,-0.591514191229761,-1.00974079901646,-1.35429848955969,-2.10635524470907,-0.917166478804075,-0.939368087363628
"12/1/1990",-1.59179661333005,-1.31719982866468,-1.12439156351204,-0.960818830252513,-1.81709046538006,-1.64492643068077,-1.53829975070854
"3/1/1991",-0.890618763905701,-0.804671562037895,-0.93325356585638,-1.74334107737432,-0.669970357594567,-1.08475928622587,-0.780788086361057
"6/1/1991",0.273897406823162,-0.382351611796539,-0.0159592925206613,-0.487075181177679,0.182736669381118,0.535181840559851,-0.0966866268319834
"9/1/1991",-0.321819664922096,-0.821808281173578,-0.48744167860261,-0.72086518941838,-1.62426081651739,0.0130701107519087,-0.636331813208711
"12/1/1991",-0.406681414821842,-0.840588444626596,-1.16410088748581,-1.2652106323152,-1.32244774765803,-0.0502889341409904,-0.869925998522321
"3/1/1992",0.485276081437969,-0.0832074995590646,0.222026619816079,0.767643141212848,-0.0744361519778787,0.366028236281673,0.0782483934769347
"6/1/1992",0.153795146301608,-0.691819507555623,-0.0999755709586512,0.650141581925047,-0.18313778039794,-0.106358596751318,-0.217269264352412
"9/1/1992",0.0847683708554381,-0.487337886212492,-0.790621680822255,-0.215412122950945,0.158647946827468,-0.106191841939726,-0.17415231790198
"12/1/1992",0.163181910518663,-0.494691201881063,-0.317333305489487,0.50580461704125,0.207544779646659,0.0515084781574402,-0.140554460309673
"3/1/1993",-0.727810040687525,-1.40690147166397,-1.25291131155286,-0.41198185103796,-0.675768313331675,-0.838046461505269,-1.10305150660575
"6/1/1993",-0.0865335325117939,-0.794122451507442,-1.59619981376229,-0.46137437150152,-0.237331596361969,-0.335925566040844,-0.647857845715741
"9/1/1993",-0.295256414594368,-0.852924763910122,-0.113205824364693,-0.328590489836306,-1.13254833239713,-0.0928440023613586,-0.569726071980979
"12/1/1993",0.616532759381009,0.0932778838505506,-0.0835506893711702,0.799171236554579,0.102256006290523,0.73277794213179,0.288254950063973
"3/1/1994",-6.11526748341973e-05,-0.307963453012645,-0.249556214782373,1.1057056620863,0.234683874928319,0.180745587374724,-0.0431903621790504
"6/1/1994",0.482589000809459,0.158635290250388,0.165012963420752,0.938394365818542,0.607736593511428,0.542411383860153,0.207856069960314
"9/1/1994",-0.388261582160115,-0.362434598179285,-0.521508935540898,0.135180525041868,-0.919205962915362,-0.233919197162291,-0.428705845942179
"12/1/1994",0.368878822117978,0.18736882217055,0.0433146854904676,-0.0110967958685633,0.369215267928421,0.17960203659836,0.178592794716052
"3/1/1995",-0.564554922905179,-0.522937259981198,-0.814687221688862,-0.480477374162261,-0.362734707697122,-0.424421342976565,-0.43245516665518
"6/1/1995",-0.42056900873735,-0.550161499157365,-0.601435868619249,-0.77074532439725,-0.768157490355106,-0.671842061625459,-0.4803075831658
"9/1/1995",0.149611153844236,-0.0945246179073674,0.0669959080570263,0.986057690054113,0.493001972480418,0.309720536297875,0.241240073785863
"12/1/1995",-0.160900807906193,-0.336794560065769,-0.28229603632017,0.175545598824732,-0.305430336224486,0.207166911824566,-0.0981580676240533
"3/1/1996",-0.0471425660756168,-0.0818511312333464,-0.516254989633064,-0.363629181556194,0.294145187736918,-0.107848990060625,0.147436204840003
"6/1/1996",0.854688960787677,0.901128810915074,0.664488489633638,0.719616451533392,1.19204743553967,0.894466216345621,1.00907508247187
"9/1/1996",-0.150205455083298,0.0518348654434767,-0.305161211563152,-0.602616400228453,0.359982559581907,-0.0327061573056924,0.103848727454517
"12/1/1996",0.183652059701818,0.40742520667955,-0.265763974607313,-0.41235802496416,0.47887036291629,0.0191440739874227,0.264777574938855
"3/1/1997",-0.245393547504175,-0.297254425780918,-0.377364841993047,0.106194141054013,0.0578646458612219,-0.116853205722036,-0.155892709374706
"6/1/1997",0.86976980677965,0.729072918843588,0.494678086105172,0.684259391992797,1.07106727145834,0.769446421728053,0.901026216430789
"9/1/1997",0.202874404138033,0.342792468221877,0.173966445343845,0.726594700748283,-0.0454433613224723,0.508320184824439,0.258733722896749
"12/1/1997",-0.089976307823846,-0.287134473374016,-0.462837468608394,-0.0957020030964699,-0.0281243234397724,-0.170838360877819,-0.219761705650502
"3/1/1998",0.14804042825258,0.259681678115695,-0.231092660452394,0.440591780817062,-0.292715318933334,0.232031267116601,-0.096793679415403
"6/1/1998",0.0388444633954399,-0.0386442918688563,0.0572775644999988,-0.509766709145181,-0.658487236685894,0.144271349622492,-0.0713461860197714
"9/1/1998",0.383678694913743,0.402888796257542,0.271348827630507,0.309860534939786,-0.265694467252408,0.233446708497819,0.101521741922453
"12/1/1998",0.663934384350948,1.1139970337781,1.21914393788642,1.00984428370376,0.34849292561073,0.872244078319212,0.62350480183459
"3/1/1999",-0.103861124740515,0.0555173482601649,-0.0716577832517954,-0.450791507460934,0.0589676087905568,-0.0768907469024159,-0.152858385372114
"6/1/1999",-0.044649967245266,-0.221746109046389,-0.669964191450448,0.228653611179521,0.041914520903899,-0.0426628246236629,-0.354436797443654
"9/1/1999",0.470674788303086,0.577359677414061,0.564928552159222,0.70143703341671,0.028522101278414,0.471120879571896,0.179365078938907
"12/1/1999",0.666405287001157,1.01008370323065,0.903594375614512,0.523388512600319,0.348274080190583,0.644102953912488,0.508172205248341
"3/1/2000",-0.697170533363801,-0.44730572351522,-0.397105089561008,-1.02096027798792,-1.61749181198362,-0.730335676423841,-0.779329212644948
"6/1/2000",1.08129585897384,1.26300458473163,0.808227123344734,1.15515320105532,1.27054965510156,0.966006306468495,0.860506441582211
"9/1/2000",-1.00079850533725,-0.612804840958797,-0.294581828932413,0.177163556687257,-0.450259224994687,-0.710650736757036,-0.976768045731273
"12/1/2000",-0.0891466361810446,0.166477741820645,-0.0569763515440432,0.0584849237620533,0.0818500039707577,-0.242791121910008,-0.207423132133021
"3/1/2001",-1.12322735637021,-0.517574920224587,-0.527266979051025,-1.49497345505383,-1.67701607232004,-0.938797022751447,-0.94394738563974
"6/1/2001",0.0482271616874361,0.476797540613113,0.604300037997825,0.0796638911092743,-0.173518664517472,0.0630007667470087,-0.102597820287462
"9/1/2001",-1.19878498515599,-0.95658779334182,-0.705705316326018,-0.332802007438724,-1.18802695107858,-0.706616135509438,-1.24223149780655
"12/1/2001",-0.268708615943779,-0.137941380945128,0.205137973856822,-0.271653137178796,0.155294903546523,-0.459715092109286,-0.379942698747929
"3/1/2002",0.122887922605705,0.051516172505697,0.347543306242417,0.913290119324527,-0.0868099077272322,0.739824806627944,0.0646369178115462
"6/1/2002",-0.22393815778678,-0.337724993022197,-0.02414017733448,-0.632544708281964,-0.294428202367626,-0.262321650487464,-0.624241769324781
"9/1/2002",-0.383213474430084,-0.184078221255276,-0.710418071175975,-0.477135035434795,-0.915852940865787,-0.546294881309094,-0.488980902361944
"12/1/2002",-0.602355453346093,-0.121442266055247,-0.117645783617455,-1.46085226689034,-0.554758272489949,-1.0267988001528,-0.815368982589905
"3/1/2003",-0.145285295221449,-0.23559422886193,-0.165109967679346,0.0840519987905989,-0.143474567518883,-0.0625796387213389,-0.417117923318889
"6/1/2003",0.138148361304936,0.231033404629013,0.451884718517609,0.456037057547916,0.613982680895794,0.272258957552106,0.0344909744361063
"9/1/2003",0.818606302484762,0.319631156514544,0.887351292153201,1.20555357569901,-0.00465112825418879,0.896749015767551,0.562110198359945
"12/1/2003",0.111608505734485,-0.0687117249391731,0.17905837897491,0.696894146259656,-0.516920279315613,0.134785092511322,-0.0483537425954492
"3/1/2004",-0.344706267341623,-0.557070976157068,-1.17346088179777,-0.838453456514013,-1.00453734750566,-0.519790483387875,-0.826931958074989
"6/1/2004",0.00559124038034498,-0.267195059995312,-0.377492437207037,0.246402422997223,-0.532188048367184,0.091961585135343,-0.416060187572099
"9/1/2004",0.117662491325624,0.124691701374655,0.0123315704152175,-0.596710470412232,-0.106415655291323,0.0358910953916085,-0.135240939819296
"12/1/2004",0.158002054604463,0.201183607622855,0.16525840732473,-0.25447469397966,0.341012644689429,0.110278030872539,0.0418393803394073
"3/1/2005",0.226193552890425,0.143171699686003,0.178969432389971,0.118514097481693,-0.341171056385496,0.121867071332532,-0.0983293844929787
"6/1/2005",-0.421158212909159,-0.448842682557042,-0.419332899898512,-0.508457434025019,-0.0627865065500291,-0.383758442386217,-0.556449882432155
"9/1/2005",0.0329404292812699,0.10946852908761,0.166552409630851,-0.659476011713635,0.240155151976273,-0.0989251797186749,-0.01793652614549
"12/1/2005",-0.258022354281151,-0.0779581422121045,-0.15489583410157,-0.150224271522797,0.00833463641639642,-0.301364275183427,-0.253525789833336
"3/1/2006",0.57732578409529,0.746970866308377,0.498467522690242,0.649272729213455,0.788609482604842,0.301670273644904,0.568238813681274
"6/1/2006",-0.719105574465758,-0.585866764166873,-0.29995425279001,-1.15313570890984,-0.627578492734903,-0.682467078345565,-0.6713684734891
"9/1/2006",-0.543637093037066,-0.303005904376222,-0.543945453511757,-0.371442108655243,-0.451106211430962,-0.594852630518437,-0.583620083388679
"12/1/2006",0.177043468673147,0.45980384944194,0.230759272100099,0.349453912332834,0.264704607388445,0.585744883353456,0.134897150949482
"3/1/2007",-0.542488257945831,-0.626736939824064,-0.180533686173217,-0.305689099661719,-0.0272370661612765,-0.376121274857624,-0.503115555933299
"6/1/2007",-0.061603275541749,0.178967856711601,-0.0698473626105586,0.12267631003594,-0.127349661968814,-0.200525538370255,-0.221408487635013
"9/1/2007",-0.180862569484059,0.0151741313771759,-0.202381484037174,0.019107597152472,-0.154987557133969,0.0700984351601505,-0.171838755169718
"12/1/2007",-0.163768689486554,0.118985011203275,0.199857065868631,-0.725502898442043,0.0155311911940469,-0.0946783586034463,-0.0839479696956822
"3/1/2008",-1.18171463535549,-0.893327125750077,-0.931243097918591,-1.83556117859034,-1.66575425605944,-1.26324061506997,-1.16702319406294
"6/1/2008",0.0535661157647007,0.348476146028563,0.165255623049369,-0.822740893377486,0.339843849437041,0.00736177626782342,0.161301704839007
"9/1/2008",-1.28592659564175,-1.25040823017749,-1.06345765192519,-0.674325399917201,-0.845913024584958,-1.0381476747909,-1.09174486059639
"12/1/2008",-2.66376145369842,-2.46039045140004,-2.33500846915905,-2.27433586246893,-2.22725305558088,-2.70951060489991,-2.57047659908462
"3/1/2009",-1.14816844484024,-1.39940372237083,-0.459883667269984,-2.37201134873457,-1.37189426949665,-1.27775996580938,-1.5768877458277
"6/1/2009",-0.377843937483207,-0.467385886749039,-0.120486940189055,0.0499482454928932,-0.203923093793497,-0.0948954191477822,-0.0776877559396998
"9/1/2009",-0.133928934553837,-0.645243235285445,0.119687616143568,0.728404956753381,-1.3617248030154,0.303569900988896,-0.206679584538357
"12/1/2009",0.413987861128328,0.0515325406920555,-0.553491325983111,1.35350303173112,-0.616151249124864,0.454972283364498,0.150334381160241
"3/1/2010",-0.367765425554621,-0.571559147135324,-0.48518011994417,0.566730776533103,-0.680054099831005,-0.424565664815654,-0.708529735960552
"6/1/2010",0.271476179972392,0.135541466878314,-0.250678992809011,-0.776211363560321,0.221530313584155,-0.179320698358048,-0.172797616886551
"9/1/2010",-0.0639843763967514,-0.0824845375930643,-0.262290320553235,0.792593880642795,0.0198236854127255,-0.0218954810431097,-0.382567126410976
"12/1/2010",-0.259217569125921,-0.13055809714331,0.0267581197715488,-0.299629932596534,0.263970378165867,-0.445873689581489,-0.452942184916502
"3/1/2011",-0.942889053277249,-1.26562334451451,-1.28435721299651,-1.05333138874194,-0.99485602316263,-1.30917586983819,-1.28055938383263
